iso2c,country,year,SP.POP.TOTL,EN.ATM.CO2E.PC,NY.GDP.PCAP.KD,iso3c,region,capital,longitude,latitude,income,lending
V4,Post-demographic dividend,2004,1041075142,12.076838369079,37761.5978731369,PST,Aggregates,,,,Aggregates,Aggregates
V4,Post-demographic dividend,2005,1046366673,12.0001911337633,38601.4589389909,PST,Aggregates,,,,Aggregates,Aggregates
V4,Post-demographic dividend,2006,1052054803,11.8559959532831,39536.0801222601,PST,Aggregates,,,,Aggregates,Aggregates
V4,Post-demographic dividend,2007,1057981926,11.8561715628023,40357.3101994642,PST,Aggregates,,,,Aggregates,Aggregates
V4,Post-demographic dividend,2008,1064394167,11.5622135817285,40203.3912008801,PST,Aggregates,,,,Aggregates,Aggregates
V4,Post-demographic dividend,2009,1069878383,10.77644732635,38604.8457760091,PST,Aggregates,,,,Aggregates,Aggregates
V4,Post-demographic dividend,2010,1074865062,11.0909459628524,39512.6055721381,PST,Aggregates,,,,Aggregates,Aggregates
V4,Post-demographic dividend,2011,1077815381,10.8351771322514,40033.7180572891,PST,Aggregates,,,,Aggregates,Aggregates
V4,Post-demographic dividend,2012,1082327392,10.6012682343717,40313.9158063897,PST,Aggregates,,,,Aggregates,Aggregates
V4,Post-demographic dividend,2013,1087064064,10.5449452140109,40675.028887805,PST,Aggregates,,,,Aggregates,Aggregates
V4,Post-demographic dividend,2014,1091995898,10.3607410941025,41248.1111117006,PST,Aggregates,,,,Aggregates,Aggregates
V4,Post-demographic dividend,2015,1096860053,NA,41931.2013701746,PST,Aggregates,,,,Aggregates,Aggregates
V4,Post-demographic dividend,2001,1025423265,11.9097516897084,35900.338969025,PST,Aggregates,,,,Aggregates,Aggregates
V4,Post-demographic dividend,2000,1020504252,12.0148781339913,35525.4816012921,PST,Aggregates,,,,Aggregates,Aggregates
VC,St. Vincent and the Grenadines,1996,107976,1.22260502333852,4218.43265924842,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
VC,St. Vincent and the Grenadines,1997,107895,1.22352286945642,4369.60138857956,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
VC,St. Vincent and the Grenadines,1995,108035,1.18799463136946,4162.55164141826,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
VC,St. Vincent and the Grenadines,2000,107784,1.360869887924,4753.06172524038,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
VC,St. Vincent and the Grenadines,2001,107896,1.66533513753985,4829.28589463975,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
VC,St. Vincent and the Grenadines,1998,107801,1.49672080963998,4552.26151445004,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
VC,St. Vincent and the Grenadines,1999,107758,1.5313480205646,4677.53537849249,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
VC,St. Vincent and the Grenadines,2004,108512,2.02760984960189,5726.53875399144,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
VC,St. Vincent and the Grenadines,2005,108614,2.0257057101294502,5863.50369190533,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
VC,St. Vincent and the Grenadines,2002,108097,1.73008501623542,5125.02888729989,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
VC,St. Vincent and the Grenadines,2003,108326,1.82798220187213,5507.46552187908,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
VC,St. Vincent and the Grenadines,2008,108393,2.09749707084406,6642.27855228164,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
VC,St. Vincent and the Grenadines,2009,108287,2.87841569163427,6509.21857056126,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
VC,St. Vincent and the Grenadines,2010,108255,2.03242344464459,6292.78982922694,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
VC,St. Vincent and the Grenadines,2011,108316,1.82815096569297,6262.87189143079,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
VC,St. Vincent and the Grenadines,2012,108435,2.33340711025038,6342.48302219826,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
VC,St. Vincent and the Grenadines,2013,108622,1.92427869124119,6447.60841225088,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
VC,St. Vincent and the Grenadines,2014,108861,1.92005401383416,6511.5575668454,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
VC,St. Vincent and the Grenadines,2015,109148,NA,6580.82959152622,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
VC,St. Vincent and the Grenadines,2007,108518,2.09508100038703,6531.14330355675,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
VC,St. Vincent and the Grenadines,2006,108603,2.0259108864396,6314.95057460526,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
VE,"Venezuela, RB",1996,22385650,5.48584307357615,12410.2577483223,VEN,Latin America & Caribbean,Caracas,-69.8371,9.08165,Upper middle income,IBRD
VE,"Venezuela, RB",1997,22837743,5.86697700381338,12939.5833172297,VEN,Latin America & Caribbean,Caracas,-69.8371,9.08165,Upper middle income,IBRD
VE,"Venezuela, RB",1995,21931084,6.08043154638412,12692.5960833233,VEN,Latin America & Caribbean,Caracas,-69.8371,9.08165,Upper middle income,IBRD
VE,"Venezuela, RB",1999,23739841,7.29249774672038,11739.1101656561,VEN,Latin America & Caribbean,Caracas,-69.8371,9.08165,Upper middle income,IBRD
VE,"Venezuela, RB",2000,24192446,6.30041798997919,11944.2058377568,VEN,Latin America & Caribbean,Caracas,-69.8371,9.08165,Upper middle income,IBRD
VE,"Venezuela, RB",2001,24646472,7.00251764228162,12122.1213440532,VEN,Latin America & Caribbean,Caracas,-69.8371,9.08165,Upper middle income,IBRD
VE,"Venezuela, RB",2002,25100408,7.70174357325188,10848.8167176834,VEN,Latin America & Caribbean,Caracas,-69.8371,9.08165,Upper middle income,IBRD
VE,"Venezuela, RB",2003,25551624,7.51823559238348,9830.73677120797,VEN,Latin America & Caribbean,Caracas,-69.8371,9.08165,Upper middle income,IBRD
VE,"Venezuela, RB",2004,25996594,5.83665406322074,11429.4069750518,VEN,Latin America & Caribbean,Caracas,-69.8371,9.08165,Upper middle income,IBRD
VE,"Venezuela, RB",2005,26432447,6.24594741455454,12400.7747575052,VEN,Latin America & Caribbean,Caracas,-69.8371,9.08165,Upper middle income,IBRD
VE,"Venezuela, RB",2006,26850194,6.31334019411554,13413.0140896143,VEN,Latin America & Caribbean,Caracas,-69.8371,9.08165,Upper middle income,IBRD
VE,"Venezuela, RB",2007,27247610,5.90095604715423,14374.374372096,VEN,Latin America & Caribbean,Caracas,-69.8371,9.08165,Upper middle income,IBRD
VE,"Venezuela, RB",2008,27635832,6.48124561619856,14920.447414239,VEN,Latin America & Caribbean,Caracas,-69.8371,9.08165,Upper middle income,IBRD
VE,"Venezuela, RB",2009,28031009,6.41394474954505,14239.0392030136,VEN,Latin America & Caribbean,Caracas,-69.8371,9.08165,Upper middle income,IBRD
VE,"Venezuela, RB",2010,28439940,6.64806325189153,13825.3580883312,VEN,Latin America & Caribbean,Caracas,-69.8371,9.08165,Upper middle income,IBRD
VE,"Venezuela, RB",2011,28888369,6.12089730645576,14179.192314908,VEN,Latin America & Caribbean,Caracas,-69.8371,9.08165,Upper middle income,IBRD
VE,"Venezuela, RB",2012,29362449,6.76939678975688,14735.0935364906,VEN,Latin America & Caribbean,Caracas,-69.8371,9.08165,Upper middle income,IBRD
VE,"Venezuela, RB",2013,29783571,6.17528542833228,14721.8559547003,VEN,Latin America & Caribbean,Caracas,-69.8371,9.08165,Upper middle income,IBRD
VE,"Venezuela, RB",2014,30045134,6.16473103431657,14025.3575647702,VEN,Latin America & Caribbean,Caracas,-69.8371,9.08165,Upper middle income,IBRD
VE,"Venezuela, RB",2015,30081829,NA,NA,VEN,Latin America & Caribbean,Caracas,-69.8371,9.08165,Upper middle income,IBRD
VE,"Venezuela, RB",1998,23288564,7.18549576521764,12726.411268363,VEN,Latin America & Caribbean,Caracas,-69.8371,9.08165,Upper middle income,IBRD
VG,British Virgin Islands,1995,19313,4.36705845803345,NA,VGB,Latin America & Caribbean,Road Town,-64.623056,18.431389,High income,Not classified
VG,British Virgin Islands,1997,19665,5.03478260869565,NA,VGB,Latin America & Caribbean,Road Town,-64.623056,18.431389,High income,Not classified
VG,British Virgin Islands,1998,19821,5.18016245396297,NA,VGB,Latin America & Caribbean,Road Town,-64.623056,18.431389,High income,Not classified
VG,British Virgin Islands,1999,20026,5.12713472485769,NA,VGB,Latin America & Caribbean,Road Town,-64.623056,18.431389,High income,Not classified
VG,British Virgin Islands,1996,19502,4.8888319146754204,NA,VGB,Latin America & Caribbean,Road Town,-64.623056,18.431389,High income,Not classified
VG,British Virgin Islands,2001,20675,5.14355501813785,NA,VGB,Latin America & Caribbean,Road Town,-64.623056,18.431389,High income,Not classified
VG,British Virgin Islands,2002,21129,5.38014103838326,NA,VGB,Latin America & Caribbean,Road Town,-64.623056,18.431389,High income,Not classified
VG,British Virgin Islands,2003,21672,5.58374861572536,NA,VGB,Latin America & Caribbean,Road Town,-64.623056,18.431389,High income,Not classified
VG,British Virgin Islands,2000,20311,5.05519176800748,NA,VGB,Latin America & Caribbean,Road Town,-64.623056,18.431389,High income,Not classified
VG,British Virgin Islands,2005,23107,5.71307396027178,NA,VGB,Latin America & Caribbean,Road Town,-64.623056,18.431389,High income,Not classified
VG,British Virgin Islands,2006,24023,5.95316987886609,NA,VGB,Latin America & Caribbean,Road Town,-64.623056,18.431389,High income,Not classified
VG,British Virgin Islands,2007,25047,6.0025951211722,NA,VGB,Latin America & Caribbean,Road Town,-64.623056,18.431389,High income,Not classified
VG,British Virgin Islands,2008,26097,6.18262635551979,NA,VGB,Latin America & Caribbean,Road Town,-64.623056,18.431389,High income,Not classified
VG,British Virgin Islands,2009,27039,6.10285143681349,NA,VGB,Latin America & Caribbean,Road Town,-64.623056,18.431389,High income,Not classified
VG,British Virgin Islands,2010,27794,6.2009426494927,NA,VGB,Latin America & Caribbean,Road Town,-64.623056,18.431389,High income,Not classified
VG,British Virgin Islands,2011,28319,6.21547371022988,NA,VGB,Latin America & Caribbean,Road Town,-64.623056,18.431389,High income,Not classified
VG,British Virgin Islands,2012,28650,6.14366492146597,NA,VGB,Latin America & Caribbean,Road Town,-64.623056,18.431389,High income,Not classified
VG,British Virgin Islands,2013,28847,6.10170901653551,NA,VGB,Latin America & Caribbean,Road Town,-64.623056,18.431389,High income,Not classified
VG,British Virgin Islands,2014,28989,6.19831660284936,NA,VGB,Latin America & Caribbean,Road Town,-64.623056,18.431389,High income,Not classified
VG,British Virgin Islands,2015,29152,NA,NA,VGB,Latin America & Caribbean,Road Town,-64.623056,18.431389,High income,Not classified
VG,British Virgin Islands,2004,22334,5.58243037521268,NA,VGB,Latin America & Caribbean,Road Town,-64.623056,18.431389,High income,Not classified
VI,Virgin Islands (U.S.),1995,107818,NA,NA,VIR,Latin America & Caribbean,Charlotte Amalie,-64.8963,18.3358,High income,Not classified
VI,Virgin Islands (U.S.),1998,108537,NA,NA,VIR,Latin America & Caribbean,Charlotte Amalie,-64.8963,18.3358,High income,Not classified
VI,Virgin Islands (U.S.),1999,108599,NA,NA,VIR,Latin America & Caribbean,Charlotte Amalie,-64.8963,18.3358,High income,Not classified
VI,Virgin Islands (U.S.),2000,108642,NA,NA,VIR,Latin America & Caribbean,Charlotte Amalie,-64.8963,18.3358,High income,Not classified
VI,Virgin Islands (U.S.),2001,108549,NA,NA,VIR,Latin America & Caribbean,Charlotte Amalie,-64.8963,18.3358,High income,Not classified
VI,Virgin Islands (U.S.),2002,108510,NA,36687.0545096165,VIR,Latin America & Caribbean,Charlotte Amalie,-64.8963,18.3358,High income,Not classified
VI,Virgin Islands (U.S.),2003,108506,NA,36565.8293918275,VIR,Latin America & Caribbean,Charlotte Amalie,-64.8963,18.3358,High income,Not classified
VI,Virgin Islands (U.S.),2004,108467,NA,37654.274280256,VIR,Latin America & Caribbean,Charlotte Amalie,-64.8963,18.3358,High income,Not classified
VI,Virgin Islands (U.S.),2005,108454,NA,39026.654555933,VIR,Latin America & Caribbean,Charlotte Amalie,-64.8963,18.3358,High income,Not classified
VI,Virgin Islands (U.S.),2006,108371,NA,40472.6629527254,VIR,Latin America & Caribbean,Charlotte Amalie,-64.8963,18.3358,High income,Not classified
VI,Virgin Islands (U.S.),2007,108339,NA,42118.3562605835,VIR,Latin America & Caribbean,Charlotte Amalie,-64.8963,18.3358,High income,Not classified
VI,Virgin Islands (U.S.),2008,108399,NA,42491.4540238816,VIR,Latin America & Caribbean,Charlotte Amalie,-64.8963,18.3358,High income,Not classified
VI,Virgin Islands (U.S.),2009,108405,NA,39667.1915982754,VIR,Latin America & Caribbean,Charlotte Amalie,-64.8963,18.3358,High income,Not classified
VI,Virgin Islands (U.S.),2010,108358,NA,40043.1901659314,VIR,Latin America & Caribbean,Charlotte Amalie,-64.8963,18.3358,High income,Not classified
VI,Virgin Islands (U.S.),2011,108292,NA,36798.6990347292,VIR,Latin America & Caribbean,Charlotte Amalie,-64.8963,18.3358,High income,Not classified
VI,Virgin Islands (U.S.),2012,108191,NA,31301.001725378,VIR,Latin America & Caribbean,Charlotte Amalie,-64.8963,18.3358,High income,Not classified
VI,Virgin Islands (U.S.),2013,108044,NA,29516.0016331562,VIR,Latin America & Caribbean,Charlotte Amalie,-64.8963,18.3358,High income,Not classified
VI,Virgin Islands (U.S.),2014,107884,NA,29303.724101789,VIR,Latin America & Caribbean,Charlotte Amalie,-64.8963,18.3358,High income,Not classified
VI,Virgin Islands (U.S.),2015,107710,NA,29408.0551252719,VIR,Latin America & Caribbean,Charlotte Amalie,-64.8963,18.3358,High income,Not classified
VI,Virgin Islands (U.S.),1996,108095,NA,NA,VIR,Latin America & Caribbean,Charlotte Amalie,-64.8963,18.3358,High income,Not classified
VI,Virgin Islands (U.S.),1997,108357,NA,NA,VIR,Latin America & Caribbean,Charlotte Amalie,-64.8963,18.3358,High income,Not classified
VN,Vietnam,1997,77133214,0.584708333299842,669.911659651252,VNM,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD
VN,Vietnam,1998,78115710,0.60824281056909,699.616942118451,VNM,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD
VN,Vietnam,1995,74910461,0.388334427684272,583.314084579776,VNM,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD
VN,Vietnam,1996,76068743,0.455743274211853,628.084147112091,VNM,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD
VN,Vietnam,2001,80742499,0.757220692413793,804.198861669933,VNM,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD
VN,Vietnam,2002,81534407,0.86841991749569,846.726291955591,VNM,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD
VN,Vietnam,1999,79035871,0.603434888444514,724.479782956808,VNM,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD
VN,Vietnam,2000,79910412,0.671308552382385,765.185650932615,VNM,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD
VN,Vietnam,2005,83832661,1.17070825176359,1018.12112382332,VNM,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD
VN,Vietnam,2006,84617540,1.21423611464006,1079.06248842695,VNM,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD
VN,Vietnam,2007,85419591,1.22773396327782,1145.14003771978,VNM,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD
VN,Vietnam,2008,86243413,1.36813995290284,1198.41721350262,VNM,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD
VN,Vietnam,2009,87092252,1.47699353324794,1250.79576057587,VNM,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD
VN,Vietnam,2010,87967651,1.62261892158516,1317.89070617836,VNM,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD
VN,Vietnam,2011,88871561,1.71224064580119,1385.89038466892,VNM,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD
VN,Vietnam,2012,89802487,1.5837081215802,1443.49261488872,VNM,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD
VN,Vietnam,2013,90753472,1.62230762917809,1505.81094882914,VNM,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD
VN,Vietnam,2014,91714595,1.81989397652576,1579.189101937,VNM,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD
VN,Vietnam,2015,92677076,NA,1667.1718910463,VNM,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD
VN,Vietnam,2003,82301656,0.957054375673802,896.704375753457,VNM,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD
VN,Vietnam,2004,83062821,1.09012949367564,955.447267091645,VNM,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD
VU,Vanuatu,1997,174921,0.482166235043248,2710.54957076166,VUT,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,1998,177987,0.453257822200498,2778.44263978008,VUT,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,1999,181265,0.46529114831876,2737.33090856151,VUT,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,2000,184972,0.455966308414246,2841.32962382992,VUT,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,2001,189219,0.465111854517781,2680.66102098221,VUT,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,2002,193920,0.434926773927393,2481.98361012316,VUT,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,2003,198959,0.423911459144849,2522.98621713048,VUT,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,2004,204127,0.287428904554517,2557.09984993409,VUT,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,2005,209282,0.280349002780937,2626.37295502417,VUT,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,2006,214370,0.222377198302001,2781.08669486324,VUT,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,2007,219472,0.451123605744696,2856.97075961693,VUT,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,2008,224704,0.424300412987753,2970.39186299374,VUT,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,2009,230247,0.525570365737664,2994.91684230213,VUT,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,2010,236211,0.512300443247774,2966.85711598678,VUT,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,2011,242653,0.544036133903146,2923.42028826041,VUT,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,2012,249499,0.455621064613485,2893.09572537593,VUT,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
